run_id,timestamp,epoch,build_order,phase,template,site_code,target,seconds,note
1789913904-1669380,2026-09-22T01:15:19+02:00,1790032519,parallel,build,31_lvrno,31_lvrno,ramips-mt76x8,320,
1789913904-1669380,2026-09-22T01:15:45+02:00,1790032545,parallel,build,31_lvrno-key,31_lvrno,lantiq-xway,305,
1789913904-1669380,2026-09-22T01:16:13+02:00,1790032573,parallel,build,36_lvrsw-key,36_lvrsw,rockchip-armv8,324,
1789913904-1669380,2026-09-22T01:17:08+02:00,1790032628,parallel,build,34_lvrmw,34_lvrmw,ath79-mikrotik,339,
1789913904-1669380,2026-09-22T01:21:05+02:00,1790032865,parallel,build,32_lvrnw-key,32_lvrnw,ramips-mt76x8,338,
1789913904-1669380,2026-09-22T01:21:14+02:00,1790032874,parallel,build,31_lvrno,31_lvrno,lantiq-xway,324,
1789913904-1669380,2026-09-22T01:21:51+02:00,1790032911,parallel,build,36_lvrsw,36_lvrsw,rockchip-armv8,336,
1789913904-1669380,2026-09-22T01:23:22+02:00,1790033002,parallel,build,35_lvrso-key,35_lvrso,ath79-mikrotik,368,
1789913904-1669380,2026-09-22T01:26:38+02:00,1790033198,parallel,build,32_lvrnw-key,32_lvrnw,lantiq-xway,322,
1789913904-1669380,2026-09-22T01:27:18+02:00,1790033238,parallel,build,32_lvrnw,32_lvrnw,ramips-mt76x8,365,
1789913904-1669380,2026-09-22T01:27:47+02:00,1790033267,parallel,build,37_siwin-key,37_siwin,rockchip-armv8,353,
1789913904-1669380,2026-09-22T01:29:46+02:00,1790033386,parallel,build,35_lvrso,35_lvrso,ath79-mikrotik,379,
1789913904-1669380,2026-09-22T01:32:13+02:00,1790033533,parallel,build,32_lvrnw,32_lvrnw,lantiq-xway,311,
1789913904-1669380,2026-09-22T01:33:10+02:00,1790033590,parallel,build,33_lvrmo-key,33_lvrmo,ramips-mt76x8,347,
1789913904-1669380,2026-09-22T01:33:39+02:00,1790033619,parallel,build,37_siwin,37_siwin,rockchip-armv8,350,
1789913904-1669380,2026-09-22T01:36:06+02:00,1790033766,parallel,build,36_lvrsw-key,36_lvrsw,ath79-mikrotik,377,
1789913904-1669380,2026-09-22T01:38:12+02:00,1790033892,parallel,build,33_lvrmo-key,33_lvrmo,lantiq-xway,341,
1789913904-1669380,2026-09-22T01:39:19+02:00,1790033959,parallel,build,33_lvrmo,33_lvrmo,ramips-mt76x8,356,
1789913904-1669380,2026-09-22T01:39:31+02:00,1790033971,parallel,build,38_siwiw-key,38_siwiw,rockchip-armv8,349,
1789913904-1669380,2026-09-22T01:42:16+02:00,1790034136,parallel,build,36_lvrsw,36_lvrsw,ath79-mikrotik,368,
1789913904-1669380,2026-09-22T01:43:18+02:00,1790034198,parallel,build,33_lvrmo,33_lvrmo,lantiq-xway,302,
1789913904-1669380,2026-09-22T01:44:36+02:00,1790034276,parallel,build,38_siwiw,38_siwiw,rockchip-armv8,304,
1789913904-1669380,2026-09-22T01:44:59+02:00,1790034299,parallel,build,34_lvrmw-key,34_lvrmw,ramips-mt76x8,333,
1789913904-1669380,2026-09-22T01:48:20+02:00,1790034500,parallel,build,37_siwin-key,37_siwin,ath79-mikrotik,360,
1789913904-1669380,2026-09-22T01:48:59+02:00,1790034539,parallel,build,34_lvrmw-key,34_lvrmw,lantiq-xway,334,
1789913904-1669380,2026-09-22T01:50:53+02:00,1790034653,parallel,build,39_sin-key,39_sin,rockchip-armv8,357,
1789913904-1669380,2026-09-22T01:51:09+02:00,1790034669,parallel,build,34_lvrmw,34_lvrmw,ramips-mt76x8,367,
1789913904-1669380,2026-09-22T01:54:40+02:00,1790034880,parallel,build,37_siwin,37_siwin,ath79-mikrotik,377,
1789913904-1669380,2026-09-22T01:54:49+02:00,1790034889,parallel,build,34_lvrmw,34_lvrmw,lantiq-xway,331,
1789913904-1669380,2026-09-22T01:56:37+02:00,1790034997,parallel,build,39_sin,39_sin,rockchip-armv8,323,
1789913904-1669380,2026-09-22T01:56:50+02:00,1790035010,parallel,build,35_lvrso-key,35_lvrso,ramips-mt76x8,332,
1789913904-1669380,2026-09-22T01:59:56+02:00,1790035196,parallel,build,35_lvrso-key,35_lvrso,lantiq-xway,304,
1789913904-1669380,2026-09-22T02:00:32+02:00,1790035232,parallel,build,38_siwiw-key,38_siwiw,ath79-mikrotik,348,
1789913904-1669380,2026-09-22T02:02:08+02:00,1790035328,parallel,build,40_sim-key,40_sim,rockchip-armv8,324,
1789913904-1669380,2026-09-22T02:02:56+02:00,1790035376,parallel,build,35_lvrso,35_lvrso,ramips-mt76x8,363,
1789913904-1669380,2026-09-22T02:05:33+02:00,1790035533,parallel,build,35_lvrso,35_lvrso,lantiq-xway,316,
1789913904-1669380,2026-09-22T02:06:28+02:00,1790035588,parallel,build,38_siwiw,38_siwiw,ath79-mikrotik,352,
1789913904-1669380,2026-09-22T02:07:39+02:00,1790035659,parallel,build,40_sim,40_sim,rockchip-armv8,301,
1789913904-1669380,2026-09-22T02:08:22+02:00,1790035702,parallel,build,36_lvrsw-key,36_lvrsw,ramips-mt76x8,323,
1789913904-1669380,2026-09-22T02:10:28+02:00,1790035828,parallel,build,36_lvrsw-key,36_lvrsw,lantiq-xway,292,
1789913904-1669380,2026-09-22T02:12:18+02:00,1790035938,parallel,build,39_sin-key,39_sin,ath79-mikrotik,328,
1789913904-1669380,2026-09-22T02:13:25+02:00,1790036005,parallel,build,41_sis-key,41_sis,rockchip-armv8,326,
1789913904-1669380,2026-09-22T02:14:05+02:00,1790036045,parallel,build,36_lvrsw,36_lvrsw,ramips-mt76x8,339,
1789913904-1669380,2026-09-22T02:15:45+02:00,1790036145,parallel,build,36_lvrsw,36_lvrsw,lantiq-xway,313,
1789913904-1669380,2026-09-22T02:18:23+02:00,1790036303,parallel,build,39_sin,39_sin,ath79-mikrotik,347,
1789913904-1669380,2026-09-22T02:18:45+02:00,1790036325,parallel,build,41_sis,41_sis,rockchip-armv8,316,
1789913904-1669380,2026-09-22T02:19:57+02:00,1790036397,parallel,build,37_siwin-key,37_siwin,ramips-mt76x8,328,
1789913904-1669380,2026-09-22T02:20:48+02:00,1790036448,parallel,build,37_siwin-key,37_siwin,lantiq-xway,299,
1789913904-1669380,2026-09-22T02:24:09+02:00,1790036649,parallel,build,42_siwil-key,42_siwil,rockchip-armv8,322,
1789913904-1669380,2026-09-22T02:24:35+02:00,1790036675,parallel,build,40_sim-key,40_sim,ath79-mikrotik,348,
1789913904-1669380,2026-09-22T02:25:59+02:00,1790036759,parallel,build,37_siwin,37_siwin,lantiq-xway,308,
1789913904-1669380,2026-09-22T02:26:21+02:00,1790036781,parallel,build,37_siwin,37_siwin,ramips-mt76x8,357,
1789913904-1669380,2026-09-22T02:30:29+02:00,1790037029,parallel,build,42_siwil,42_siwil,rockchip-armv8,375,
1789913904-1669380,2026-09-22T02:31:38+02:00,1790037098,parallel,build,40_sim,40_sim,ath79-mikrotik,418,
1789913904-1669380,2026-09-22T02:32:28+02:00,1790037148,parallel,build,38_siwiw-key,38_siwiw,lantiq-xway,365,
1789913904-1669380,2026-09-22T02:33:00+02:00,1790037180,parallel,build,38_siwiw-key,38_siwiw,ramips-mt76x8,397,
1789913904-1669380,2026-09-22T02:36:11+02:00,1790037371,parallel,build,43_bggl-key,43_bggl,rockchip-armv8,315,
1789913904-1669380,2026-09-22T02:37:16+02:00,1790037436,parallel,build,41_sis-key,41_sis,ath79-mikrotik,334,
1789913904-1669380,2026-09-22T02:37:49+02:00,1790037469,parallel,build,38_siwiw,38_siwiw,lantiq-xway,313,
1789913904-1669380,2026-09-22T02:38:20+02:00,1790037500,parallel,build,38_siwiw,38_siwiw,ramips-mt76x8,315,
1789913904-1669380,2026-09-22T02:41:22+02:00,1790037682,parallel,build,43_bggl,43_bggl,rockchip-armv8,307,
1789913904-1669380,2026-09-22T02:42:53+02:00,1790037773,parallel,build,39_sin-key,39_sin,lantiq-xway,298,
1789913904-1669380,2026-09-22T02:43:05+02:00,1790037785,parallel,build,41_sis,41_sis,ath79-mikrotik,338,
1789913904-1669380,2026-09-22T02:43:48+02:00,1790037828,parallel,build,39_sin-key,39_sin,ramips-mt76x8,323,
1789913904-1669380,2026-09-22T02:46:47+02:00,1790038007,parallel,build,44_llng-key,44_llng,rockchip-armv8,306,
1789913904-1669380,2026-09-22T02:48:21+02:00,1790038101,parallel,build,39_sin,39_sin,lantiq-xway,319,
1789913904-1669380,2026-09-22T02:48:59+02:00,1790038139,parallel,build,42_siwil-key,42_siwil,ath79-mikrotik,351,
1789913904-1669380,2026-09-22T02:49:42+02:00,1790038182,parallel,build,39_sin,39_sin,ramips-mt76x8,349,
1789913904-1669380,2026-09-22T02:52:30+02:00,1790038350,parallel,build,44_llng,44_llng,rockchip-armv8,316,
1789913904-1669380,2026-09-22T02:53:34+02:00,1790038414,parallel,build,40_sim-key,40_sim,lantiq-xway,306,
1789913904-1669380,2026-09-22T02:55:25+02:00,1790038525,parallel,build,42_siwil,42_siwil,ath79-mikrotik,368,
1789913904-1669380,2026-09-22T02:56:14+02:00,1790038574,parallel,build,40_sim-key,40_sim,ramips-mt76x8,369,
1789913904-1669380,2026-09-22T02:58:16+02:00,1790038696,parallel,build,45_brsd-key,45_brsd,rockchip-armv8,342,
1789913904-1669380,2026-09-22T02:59:08+02:00,1790038748,parallel,build,40_sim,40_sim,lantiq-xway,310,
1789913904-1669380,2026-09-22T03:01:29+02:00,1790038889,parallel,build,43_bggl-key,43_bggl,ath79-mikrotik,346,
1789913904-1669380,2026-09-22T03:02:09+02:00,1790038929,parallel,build,40_sim,40_sim,ramips-mt76x8,332,
1789913904-1669380,2026-09-22T03:03:30+02:00,1790039010,parallel,build,45_brsd,45_brsd,rockchip-armv8,310,
1789913904-1669380,2026-09-22T03:04:21+02:00,1790039061,parallel,build,41_sis-key,41_sis,lantiq-xway,311,
1789913904-1669380,2026-09-22T03:07:32+02:00,1790039252,parallel,build,43_bggl,43_bggl,ath79-mikrotik,347,
1789913904-1669380,2026-09-22T03:07:43+02:00,1790039263,parallel,build,41_sis-key,41_sis,ramips-mt76x8,326,
1789913904-1669380,2026-09-22T03:08:42+02:00,1790039322,parallel,build,46_odth-key,46_odth,rockchip-armv8,308,
1789913904-1669380,2026-09-22T03:09:43+02:00,1790039383,parallel,build,41_sis,41_sis,lantiq-xway,319,
1789913904-1669380,2026-09-22T03:13:29+02:00,1790039609,parallel,build,41_sis,41_sis,ramips-mt76x8,342,
1789913904-1669380,2026-09-22T03:13:43+02:00,1790039623,parallel,build,44_llng-key,44_llng,ath79-mikrotik,363,
1789913904-1669380,2026-09-22T03:14:51+02:00,1790039691,parallel,build,46_odth,46_odth,rockchip-armv8,341,
1789913904-1669380,2026-09-22T03:15:02+02:00,1790039702,parallel,build,42_siwil-key,42_siwil,lantiq-xway,318,
1789913904-1669380,2026-09-22T03:19:39+02:00,1790039979,parallel,build,42_siwil-key,42_siwil,ramips-mt76x8,346,
1789913904-1669380,2026-09-22T03:20:19+02:00,1790040019,parallel,build,44_llng,44_llng,ath79-mikrotik,385,
1789913904-1669380,2026-09-22T03:21:01+02:00,1790040061,parallel,build,42_siwil,42_siwil,lantiq-xway,351,
1789913904-1669380,2026-09-22T03:21:14+02:00,1790040074,parallel,build,47_roes-key,47_roes,rockchip-armv8,367,
1789913904-1669380,2026-09-22T03:26:24+02:00,1790040384,parallel,build,42_siwil,42_siwil,ramips-mt76x8,374,
1789913904-1669380,2026-09-22T03:27:11+02:00,1790040431,parallel,build,45_brsd-key,45_brsd,ath79-mikrotik,410,
1789913904-1669380,2026-09-22T03:27:18+02:00,1790040438,parallel,build,43_bggl-key,43_bggl,lantiq-xway,372,
1789913904-1669380,2026-09-22T03:27:34+02:00,1790040454,parallel,build,47_roes,47_roes,rockchip-armv8,378,
1789913904-1669380,2026-09-22T03:32:01+02:00,1790040721,parallel,build,43_bggl-key,43_bggl,ramips-mt76x8,314,
1789913904-1669380,2026-09-22T03:32:23+02:00,1790040743,parallel,build,43_bggl,43_bggl,lantiq-xway,304,
1789913904-1669380,2026-09-22T03:32:57+02:00,1790040777,parallel,build,45_brsd,45_brsd,ath79-mikrotik,340,
1789913904-1669380,2026-09-22T03:37:26+02:00,1790041046,parallel,build,44_llng-key,44_llng,lantiq-xway,299,
1789913904-1669380,2026-09-22T03:37:40+02:00,1790041060,parallel,build,43_bggl,43_bggl,ramips-mt76x8,313,
1789913904-1669380,2026-09-22T03:38:32+02:00,1790041112,parallel,build,46_odth-key,46_odth,ath79-mikrotik,333,
1789913904-1669380,2026-09-22T03:42:23+02:00,1790041343,parallel,build,44_llng,44_llng,lantiq-xway,290,
1789913904-1669380,2026-09-22T03:43:09+02:00,1790041389,parallel,build,44_llng-key,44_llng,ramips-mt76x8,326,
1789913904-1669380,2026-09-22T03:44:04+02:00,1790041444,parallel,build,46_odth,46_odth,ath79-mikrotik,327,
1789913904-1669380,2026-09-22T03:47:37+02:00,1790041657,parallel,build,45_brsd-key,45_brsd,lantiq-xway,291,
1789913904-1669380,2026-09-22T03:48:51+02:00,1790041731,parallel,build,44_llng,44_llng,ramips-mt76x8,319,
1789913904-1669380,2026-09-22T03:49:45+02:00,1790041785,parallel,build,47_roes-key,47_roes,ath79-mikrotik,337,
1789913904-1669380,2026-09-22T03:52:18+02:00,1790041938,parallel,build,45_brsd,45_brsd,lantiq-xway,276,
1789913904-1669380,2026-09-22T03:54:05+02:00,1790042045,parallel,build,45_brsd-key,45_brsd,ramips-mt76x8,294,
1789913904-1669380,2026-09-22T03:55:01+02:00,1790042101,parallel,build,47_roes,47_roes,ath79-mikrotik,312,
1789913904-1669380,2026-09-22T03:57:09+02:00,1790042229,parallel,build,46_odth-key,46_odth,lantiq-xway,286,
1789913904-1669380,2026-09-22T03:59:17+02:00,1790042357,parallel,build,45_brsd,45_brsd,ramips-mt76x8,307,
1789913904-1669380,2026-09-22T04:01:43+02:00,1790042503,parallel,build,46_odth,46_odth,lantiq-xway,272,
1789913904-1669380,2026-09-22T04:04:15+02:00,1790042655,parallel,build,46_odth-key,46_odth,ramips-mt76x8,293,
1789913904-1669380,2026-09-22T04:06:20+02:00,1790042780,parallel,build,47_roes-key,47_roes,lantiq-xway,273,
1789913904-1669380,2026-09-22T04:09:05+02:00,1790042945,parallel,build,46_odth,46_odth,ramips-mt76x8,286,
1789913904-1669380,2026-09-22T04:11:02+02:00,1790043062,parallel,build,47_roes,47_roes,lantiq-xway,279,
1789913904-1669380,2026-09-22T04:14:10+02:00,1790043250,parallel,build,47_roes-key,47_roes,ramips-mt76x8,287,
1789913904-1669380,2026-09-22T04:18:42+02:00,1790043522,parallel,build,47_roes,47_roes,ramips-mt76x8,268,
1789913904-1669380,2026-09-22T04:19:44+02:00,1790043584,parallel,finalize,21_dias-key,21_dias,-,27,
1789913904-1669380,2026-09-22T04:20:11+02:00,1790043611,parallel,finalize,21_dias,21_dias,-,26,
1789913904-1669380,2026-09-22T04:20:32+02:00,1790043632,parallel,finalize,10_wlf-key,10_wlf,-,21,
1789913904-1669380,2026-09-22T04:20:52+02:00,1790043652,parallel,finalize,10_wlf,10_wlf,-,20,
1789913904-1669380,2026-09-22T04:21:13+02:00,1790043673,parallel,finalize,48_rdvw-key,48_rdvw,-,20,
1789913904-1669380,2026-09-22T04:21:33+02:00,1790043693,parallel,finalize,48_rdvw,48_rdvw,-,21,
1789913904-1669380,2026-09-22T04:21:54+02:00,1790043714,parallel,finalize,05_mon-key,05_mon,-,20,
1789913904-1669380,2026-09-22T04:22:15+02:00,1790043735,parallel,finalize,05_mon,05_mon,-,20,
1789913904-1669380,2026-09-22T04:22:35+02:00,1790043755,parallel,finalize,13_dusfl-key,13_dusfl,-,20,
1789913904-1669380,2026-09-22T04:22:55+02:00,1790043775,parallel,finalize,13_dusfl,13_dusfl,-,21,
1789913904-1669380,2026-09-22T04:23:15+02:00,1790043795,parallel,finalize,12_dusuk-key,12_dusuk,-,20,
1789913904-1669380,2026-09-22T04:23:35+02:00,1790043815,parallel,finalize,12_dusuk,12_dusuk,-,20,
1789913904-1669380,2026-09-22T04:23:56+02:00,1790043836,parallel,finalize,01_vel-key,01_vel,-,20,
1789913904-1669380,2026-09-22T04:24:16+02:00,1790043856,parallel,finalize,01_vel,01_vel,-,19,
1789913904-1669380,2026-09-22T04:24:36+02:00,1790043876,parallel,finalize,02_met-key,02_met,-,20,
1789913904-1669380,2026-09-22T04:24:55+02:00,1790043895,parallel,finalize,02_met,02_met,-,20,
1789913904-1669380,2026-09-22T04:25:15+02:00,1790043915,parallel,finalize,03_rat-key,03_rat,-,19,
1789913904-1669380,2026-09-22T04:25:35+02:00,1790043935,parallel,finalize,03_rat,03_rat,-,20,
1789913904-1669380,2026-09-22T04:25:55+02:00,1790043955,parallel,finalize,04_hld-key,04_hld,-,21,
1789913904-1669380,2026-09-22T04:26:15+02:00,1790043975,parallel,finalize,04_hld,04_hld,-,20,
1789913904-1669380,2026-09-22T04:26:35+02:00,1790043995,parallel,finalize,06_han-key,06_han,-,20,
1789913904-1669380,2026-09-22T04:26:55+02:00,1790044015,parallel,finalize,06_han,06_han,-,20,
1789913904-1669380,2026-09-22T04:27:15+02:00,1790044035,parallel,finalize,07_erk-key,07_erk,-,20,
1789913904-1669380,2026-09-22T04:27:35+02:00,1790044055,parallel,finalize,07_erk,07_erk,-,19,
1789913904-1669380,2026-09-22T04:27:55+02:00,1790044075,parallel,finalize,08_hlg-key,08_hlg,-,21,
1789913904-1669380,2026-09-22T04:28:15+02:00,1790044095,parallel,finalize,08_hlg,08_hlg,-,20,
1789913904-1669380,2026-09-22T04:28:35+02:00,1790044115,parallel,finalize,09_lgf-key,09_lgf,-,20,
1789913904-1669380,2026-09-22T04:28:56+02:00,1790044136,parallel,finalize,09_lgf,09_lgf,-,20,
1789913904-1669380,2026-09-22T04:29:15+02:00,1790044155,parallel,finalize,11_lvr-key,11_lvr,-,20,
1789913904-1669380,2026-09-22T04:29:35+02:00,1790044175,parallel,finalize,11_lvr,11_lvr,-,20,
1789913904-1669380,2026-09-22T04:29:55+02:00,1790044195,parallel,finalize,14_bar-key,14_bar,-,19,
1789913904-1669380,2026-09-22T04:30:15+02:00,1790044215,parallel,finalize,14_bar,14_bar,-,20,
1789913904-1669380,2026-09-22T04:30:35+02:00,1790044235,parallel,finalize,15_mrh-key,15_mrh,-,20,
1789913904-1669380,2026-09-22T04:30:54+02:00,1790044254,parallel,finalize,15_mrh,15_mrh,-,19,
1789913904-1669380,2026-09-22T04:31:14+02:00,1790044274,parallel,finalize,16_gmb-key,16_gmb,-,19,
1789913904-1669380,2026-09-22T04:31:34+02:00,1790044294,parallel,finalize,16_gmb,16_gmb,-,21,
1789913904-1669380,2026-09-22T04:31:55+02:00,1790044315,parallel,finalize,17_wip-key,17_wip,-,20,
1789913904-1669380,2026-09-22T04:32:15+02:00,1790044335,parallel,finalize,17_wip,17_wip,-,20,
1789913904-1669380,2026-09-22T04:32:34+02:00,1790044354,parallel,finalize,19_agi-key,19_agi,-,19,
1789913904-1669380,2026-09-22T04:32:54+02:00,1790044374,parallel,finalize,19_agi,19_agi,-,20,
1789913904-1669380,2026-09-22T04:33:14+02:00,1790044394,parallel,finalize,20_grt-key,20_grt,-,20,
1789913904-1669380,2026-09-22T04:33:34+02:00,1790044414,parallel,finalize,20_grt,20_grt,-,20,
1789913904-1669380,2026-09-22T04:33:54+02:00,1790044434,parallel,finalize,22_dusukn-key,22_dusukn,-,19,
1789913904-1669380,2026-09-22T04:34:14+02:00,1790044454,parallel,finalize,22_dusukn,22_dusukn,-,19,
1789913904-1669380,2026-09-22T04:34:34+02:00,1790044474,parallel,finalize,23_dusuks-key,23_dusuks,-,20,
1789913904-1669380,2026-09-22T04:34:54+02:00,1790044494,parallel,finalize,23_dusuks,23_dusuks,-,20,
1789913904-1669380,2026-09-22T04:35:14+02:00,1790044514,parallel,finalize,24_dusukw-key,24_dusukw,-,20,
1789913904-1669380,2026-09-22T04:35:33+02:00,1790044533,parallel,finalize,24_dusukw,24_dusukw,-,20,
1789913904-1669380,2026-09-22T04:35:53+02:00,1790044553,parallel,finalize,30_sol-key,30_sol,-,19,
1789913904-1669380,2026-09-22T04:36:12+02:00,1790044572,parallel,finalize,30_sol,30_sol,-,20,
1789913904-1669380,2026-09-22T04:36:32+02:00,1790044592,parallel,finalize,18_nefuk-key,18_nefuk,-,20,
1789913904-1669380,2026-09-22T04:36:52+02:00,1790044612,parallel,finalize,18_nefuk,18_nefuk,-,19,
1789913904-1669380,2026-09-22T04:37:12+02:00,1790044632,parallel,finalize,31_lvrno-key,31_lvrno,-,20,
1789913904-1669380,2026-09-22T04:37:31+02:00,1790044651,parallel,finalize,31_lvrno,31_lvrno,-,20,
1789913904-1669380,2026-09-22T04:37:51+02:00,1790044671,parallel,finalize,32_lvrnw-key,32_lvrnw,-,20,
1789913904-1669380,2026-09-22T04:38:12+02:00,1790044692,parallel,finalize,32_lvrnw,32_lvrnw,-,20,
1789913904-1669380,2026-09-22T04:38:31+02:00,1790044711,parallel,finalize,33_lvrmo-key,33_lvrmo,-,20,
1789913904-1669380,2026-09-22T04:38:52+02:00,1790044732,parallel,finalize,33_lvrmo,33_lvrmo,-,20,
1789913904-1669380,2026-09-22T04:39:12+02:00,1790044752,parallel,finalize,34_lvrmw-key,34_lvrmw,-,21,
1789913904-1669380,2026-09-22T04:39:32+02:00,1790044772,parallel,finalize,34_lvrmw,34_lvrmw,-,19,
1789913904-1669380,2026-09-22T04:39:52+02:00,1790044792,parallel,finalize,35_lvrso-key,35_lvrso,-,20,
1789913904-1669380,2026-09-22T04:40:12+02:00,1790044812,parallel,finalize,35_lvrso,35_lvrso,-,20,
1789913904-1669380,2026-09-22T04:40:32+02:00,1790044832,parallel,finalize,36_lvrsw-key,36_lvrsw,-,20,
1789913904-1669380,2026-09-22T04:40:52+02:00,1790044852,parallel,finalize,36_lvrsw,36_lvrsw,-,20,
1789913904-1669380,2026-09-22T04:41:12+02:00,1790044872,parallel,finalize,37_siwin-key,37_siwin,-,20,
1789913904-1669380,2026-09-22T04:41:32+02:00,1790044892,parallel,finalize,37_siwin,37_siwin,-,20,
1789913904-1669380,2026-09-22T04:41:53+02:00,1790044913,parallel,finalize,38_siwiw-key,38_siwiw,-,20,
1789913904-1669380,2026-09-22T04:42:13+02:00,1790044933,parallel,finalize,38_siwiw,38_siwiw,-,20,
1789913904-1669380,2026-09-22T04:42:32+02:00,1790044952,parallel,finalize,39_sin-key,39_sin,-,20,
1789913904-1669380,2026-09-22T04:42:52+02:00,1790044972,parallel,finalize,39_sin,39_sin,-,20,
1789913904-1669380,2026-09-22T04:43:12+02:00,1790044992,parallel,finalize,40_sim-key,40_sim,-,20,
1789913904-1669380,2026-09-22T04:43:33+02:00,1790045013,parallel,finalize,40_sim,40_sim,-,20,
1789913904-1669380,2026-09-22T04:43:53+02:00,1790045033,parallel,finalize,41_sis-key,41_sis,-,20,
1789913904-1669380,2026-09-22T04:44:12+02:00,1790045052,parallel,finalize,41_sis,41_sis,-,19,
1789913904-1669380,2026-09-22T04:44:32+02:00,1790045072,parallel,finalize,42_siwil-key,42_siwil,-,19,
1789913904-1669380,2026-09-22T04:44:52+02:00,1790045092,parallel,finalize,42_siwil,42_siwil,-,21,
1789913904-1669380,2026-09-22T04:45:13+02:00,1790045113,parallel,finalize,43_bggl-key,43_bggl,-,20,
1789913904-1669380,2026-09-22T04:45:33+02:00,1790045133,parallel,finalize,43_bggl,43_bggl,-,20,
1789913904-1669380,2026-09-22T04:45:52+02:00,1790045152,parallel,finalize,44_llng-key,44_llng,-,20,
1789913904-1669380,2026-09-22T04:46:12+02:00,1790045172,parallel,finalize,44_llng,44_llng,-,20,
1789913904-1669380,2026-09-22T04:46:33+02:00,1790045193,parallel,finalize,45_brsd-key,45_brsd,-,20,
1789913904-1669380,2026-09-22T04:46:54+02:00,1790045214,parallel,finalize,45_brsd,45_brsd,-,20,
1789913904-1669380,2026-09-22T04:47:15+02:00,1790045235,parallel,finalize,46_odth-key,46_odth,-,20,
